Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 09, 2020",$0.14,$0.15,$0.13,$0.15,"$1,320,752,603","$4,609,780,641"
"Dec 08, 2020",$0.15,$0.15,$0.14,$0.14,"$939,164,987","$4,384,632,224"
"Dec 07, 2020",$0.16,$0.16,$0.15,$0.15,"$789,426,236","$4,795,379,168"
"Dec 06, 2020",$0.16,$0.16,$0.15,$0.16,"$886,137,949","$4,942,739,301"
"Dec 05, 2020",$0.15,$0.16,$0.15,$0.16,"$1,036,100,099","$4,967,663,076"
"Dec 04, 2020",$0.16,$0.16,$0.15,$0.15,"$1,200,621,758","$4,612,149,974"
"Dec 03, 2020",$0.16,$0.17,$0.16,$0.16,"$1,287,927,035","$5,109,042,857"
"Dec 02, 2020",$0.16,$0.16,$0.15,$0.16,"$1,367,595,805","$4,933,112,086"
"Dec 01, 2020",$0.17,$0.17,$0.15,$0.16,"$2,071,556,994","$4,853,014,492"
"Nov 30, 2020",$0.17,$0.17,$0.16,$0.17,"$2,151,589,402","$5,329,823,912"
"Nov 29, 2020",$0.16,$0.17,$0.16,$0.17,"$1,731,327,207","$5,184,554,213"
"Nov 28, 2020",$0.14,$0.17,$0.14,$0.16,"$1,932,319,047","$5,127,054,700"
"Nov 27, 2020",$0.14,$0.14,$0.13,$0.14,"$1,505,708,870","$4,387,736,333"
"Nov 26, 2020",$0.16,$0.16,$0.12,$0.14,"$2,523,183,036","$4,302,273,183"
"Nov 25, 2020",$0.17,$0.17,$0.15,$0.16,"$1,773,041,979","$4,827,479,500"
"Nov 24, 2020",$0.15,$0.18,$0.15,$0.17,"$2,566,224,959","$5,174,709,739"
"Nov 23, 2020",$0.14,$0.16,$0.14,$0.15,"$2,203,606,418","$4,776,075,388"
"Nov 22, 2020",$0.13,$0.15,$0.12,$0.14,"$2,294,032,112","$4,503,848,489"
"Nov 21, 2020",$0.12,$0.13,$0.12,$0.13,"$1,385,060,442","$4,136,248,611"
"Nov 20, 2020",$0.11,$0.12,$0.11,$0.12,"$688,553,865","$3,678,295,392"
"Nov 19, 2020",$0.11,$0.11,$0.10,$0.11,"$590,674,105","$3,293,756,213"
"Nov 18, 2020",$0.11,$0.11,$0.10,$0.11,"$692,683,324","$3,310,449,577"
"Nov 17, 2020",$0.11,$0.11,$0.11,$0.11,"$622,568,575","$3,409,932,700"
"Nov 16, 2020",$0.10,$0.10,$0.10,$0.10,"$400,498,894","$3,235,940,749"
"Nov 15, 2020",$0.10,$0.11,$0.10,$0.10,"$358,303,858","$3,127,773,189"
"Nov 14, 2020",$0.11,$0.11,$0.10,$0.10,"$432,474,021","$3,241,970,358"
"Nov 13, 2020",$0.10,$0.11,$0.10,$0.11,"$477,838,893","$3,310,080,126"
"Nov 12, 2020",$0.11,$0.11,$0.10,$0.10,"$634,274,545","$3,252,034,178"
"Nov 11, 2020",$0.11,$0.11,$0.11,$0.11,"$631,585,357","$3,296,832,659"
"Nov 10, 2020",$0.11,$0.11,$0.10,$0.11,"$700,753,239","$3,291,865,465"
"Nov 09, 2020",$0.11,$0.11,$0.10,$0.11,"$802,272,882","$3,276,933,037"
"Nov 08, 2020",$0.10,$0.11,$0.10,$0.11,"$625,787,081","$3,317,245,143"
"Nov 07, 2020",$0.11,$0.11,$0.10,$0.10,"$861,840,304","$3,154,155,667"
"Nov 06, 2020",$0.10,$0.11,$0.10,$0.11,"$717,731,180","$3,394,525,417"
"Nov 05, 2020",$0.10,$0.10,$0.09,$0.10,"$554,496,502","$3,017,735,497"
"Nov 04, 2020",$0.09,$0.10,$0.09,$0.10,"$1,041,738,046","$2,967,168,445"
"Nov 03, 2020",$0.09,$0.09,$0.09,$0.09,"$859,629,132","$2,906,977,496"
"Nov 02, 2020",$0.10,$0.10,$0.09,$0.09,"$817,756,720","$2,866,799,007"
"Nov 01, 2020",$0.09,$0.10,$0.09,$0.10,"$609,565,849","$3,055,149,297"
"Oct 31, 2020",$0.09,$0.10,$0.09,$0.09,"$662,592,019","$2,895,202,549"
"Oct 30, 2020",$0.10,$0.10,$0.09,$0.09,"$855,782,606","$2,904,936,834"
"Oct 29, 2020",$0.10,$0.10,$0.10,$0.10,"$883,054,980","$2,967,374,456"
"Oct 28, 2020",$0.10,$0.10,$0.10,$0.10,"$876,721,856","$3,079,412,144"
"Oct 27, 2020",$0.10,$0.11,$0.10,$0.10,"$913,522,302","$3,199,198,208"
"Oct 26, 2020",$0.11,$0.11,$0.10,$0.10,"$880,221,833","$3,207,604,424"
"Oct 25, 2020",$0.11,$0.11,$0.11,$0.11,"$722,743,351","$3,308,833,127"
"Oct 24, 2020",$0.11,$0.11,$0.11,$0.11,"$868,194,497","$3,362,485,522"
"Oct 23, 2020",$0.11,$0.11,$0.11,$0.11,"$1,110,973,427","$3,362,726,011"
"Oct 22, 2020",$0.11,$0.11,$0.11,$0.11,"$933,335,641","$3,440,161,416"
"Oct 21, 2020",$0.10,$0.11,$0.10,$0.11,"$779,410,099","$3,303,738,303"
"Oct 20, 2020",$0.11,$0.11,$0.10,$0.10,"$707,955,236","$3,188,834,001"
"Oct 19, 2020",$0.11,$0.11,$0.11,$0.11,"$490,775,170","$3,381,215,174"
"Oct 18, 2020",$0.11,$0.11,$0.11,$0.11,"$432,851,135","$3,341,113,201"
"Oct 17, 2020",$0.10,$0.11,$0.10,$0.11,"$472,005,227","$3,301,145,173"
"Oct 16, 2020",$0.11,$0.11,$0.10,$0.10,"$553,561,875","$3,237,674,829"
"Oct 15, 2020",$0.11,$0.11,$0.10,$0.11,"$562,197,282","$3,317,690,625"
"Oct 14, 2020",$0.11,$0.11,$0.11,$0.11,"$713,264,193","$3,338,272,776"
"Oct 13, 2020",$0.11,$0.11,$0.11,$0.11,"$823,217,251","$3,386,661,064"
"Oct 12, 2020",$0.11,$0.11,$0.10,$0.11,"$821,299,647","$3,423,443,432"
"Oct 11, 2020",$0.10,$0.11,$0.10,$0.11,"$797,480,086","$3,314,647,791"
"Oct 10, 2020",$0.10,$0.11,$0.10,$0.11,"$923,715,999","$3,267,585,277"
"Oct 09, 2020",$0.10,$0.10,$0.10,$0.10,"$762,383,014","$3,171,149,840"
"Oct 08, 2020",$0.09,$0.10,$0.09,$0.10,"$690,490,593","$2,991,528,632"
"Oct 07, 2020",$0.09,$0.09,$0.09,$0.09,"$613,251,111","$2,918,360,588"
"Oct 06, 2020",$0.10,$0.10,$0.09,$0.09,"$997,995,413","$2,887,475,830"
"Oct 05, 2020",$0.10,$0.10,$0.10,$0.10,"$625,952,257","$3,034,839,679"
"Oct 04, 2020",$0.09,$0.10,$0.09,$0.10,"$697,459,534","$2,997,634,377"
"Oct 03, 2020",$0.09,$0.10,$0.09,$0.09,"$553,029,310","$2,906,296,014"
"Oct 02, 2020",$0.10,$0.10,$0.09,$0.09,"$828,579,008","$2,890,990,819"
"Oct 01, 2020",$0.10,$0.10,$0.10,$0.10,"$743,737,566","$3,044,828,931"
"Sep 30, 2020",$0.10,$0.10,$0.10,$0.10,"$615,414,657","$3,144,283,757"
"Sep 29, 2020",$0.10,$0.10,$0.10,$0.10,"$688,007,846","$3,147,982,046"
"Sep 28, 2020",$0.10,$0.11,$0.10,$0.10,"$825,058,842","$3,132,013,926"
